date,north_area_ft2,south_area_ft2,north_volume_ft3,south_volume_ft3
1882-06-01,,31957829710.474888,,604089944218.1343
1882-07-01,,31872011732.61849,,597701089450.8813
1882-08-01,,31695847214.182636,,588172193343.0392
1882-09-01,,31374654984.66023,,569245005317.1387
1882-10-01,,31207080171.10805,,559857817318.9233
1882-11-01,,31147789550.907078,,556743800272.2924
1882-12-01,,31147789550.907078,,556743800272.2924
1883-01-01,,31147789550.907078,,556743800272.2924
1883-02-01,,31147789550.907078,,556743800272.2924
1883-03-01,,31207080171.10805,,559857817318.9233
1883-04-01,,31260870163.790485,,562984294015.8982
1883-05-30,,31486699970.74262,,575532110710.4827
1883-09-01,,31440145725.69951,,572388498270.6218
1883-10-01,,30852033541.02776,,544338651505.4263
1883-11-01,,30519110593.07794,,532066384409.37494
1883-12-01,,30364060285.56766,,525978510200.20874
1884-01-01,,30364060285.56766,,525978510200.20874
1884-02-01,,30364060285.56766,,525978510200.20874
1884-03-01,,30519110593.07794,,532066384409.37494
1884-04-01,,30852033541.02776,,544338651505.4263
1884-05-01,,31260870163.790485,,562984294015.8982
1884-06-01,,31695847214.182636,,588172193343.0392
1884-07-01,,31914049055.621353,,600893325340.1652
1884-08-01,,31803050569.31773,,594522143345.3264
1884-09-01,,31695847214.182636,,588172193343.0392
1884-10-01,,31695847214.182636,,588172193343.0392
1884-11-01,,31645545902.870174,,585001806314.8572
1884-12-01,,31597456474.546116,,581836496090.652
1885-01-01,,31751084655.42318,,591341137895.9275
1885-02-01,,31872011732.61849,,597701089450.8813
1885-03-01,,31957829710.474888,,604089944218.1343
1885-04-01,,32098677669.29386,,613691421668.1262
1885-05-01,,32255277691.171726,,623346536008.1239
1885-06-01,,32439570933.293404,,636290465776.3337
1885-07-01,,32609892437.216457,,646040830287.5295
1885-08-01,,32491057927.632587,,639533414402.8378
1885-09-01,,32311590044.21514,,626578380524.9419
1885-10-01,,32201371260.26811,,620127746831.3308
1885-11-01,,32148606113.10422,,616907059298.4926
1885-12-01,,32050353314.75697,,610489973315.4806
1886-01-01,,32201371260.26811,,620127746831.3308
1886-02-01,,32351295365.56736,,629805511680.9237
1886-03-01,,32491057927.632587,,639533414402.8378
1886-04-01,,32609892437.216457,,646040830287.5295
1886-05-01,,32712286400.86675,,652580959554.1167
1886-06-01,,32779950627.745888,,659129562225.9559
1886-08-01,,32609892437.216457,,646040830287.5295
1886-10-01,,32311590044.21514,,626578380524.9419
1886-11-01,,32201371260.26811,,620127746831.3308
1887-01-01,,32311590044.21514,,626578380524.9419
1887-02-01,,32255277691.171726,,623346536008.1239
1887-03-01,,32351295365.56736,,629805511680.9237
1887-04-01,,32396550909.554993,,633045388689.8197
1887-05-01,,32396550909.554993,,633045388689.8197
1887-06-01,,32551622456.03527,,642788808835.5154
1887-07-01,,32439570933.293404,,636290465776.3337
1887-08-01,,32255277691.171726,,623346536008.1239
1887-09-01,,32050353314.75697,,610489973315.4806
1887-10-01,,31872011732.61849,,597701089450.8813
1887-11-01,,31751084655.42318,,591341137895.9275
1888-01-01,,31751084655.42318,,591341137895.9275
1888-02-01,,31803050569.31773,,594522143345.3264
1888-03-01,,31872011732.61849,,597701089450.8813
1888-04-01,,32001697842.107693,,607284590760.2405
1888-05-01,,31914049055.621353,,600893325340.1652
1888-06-01,,31957829710.474888,,604089944218.1343
1888-07-01,,31751084655.42318,,591341137895.9275
1888-08-01,,31538049486.55387,,578685675350.4695
1888-09-01,,31318469474.047543,,566107333152.0813
1888-10-01,,31090728218.623047,,553628160765.1653
1888-11-01,,30685124447.674297,,538184517776.8341
1888-12-01,,30852033541.02776,,544338651505.4263
1889-01-01,,30852033541.02776,,544338651505.4263
1889-02-01,,30934122389.068798,,547431074853.54205
1889-03-01,,31147789550.907078,,556743800272.2924
1889-04-01,,31318469474.047543,,566107333152.0813
1889-05-01,,31090728218.623047,,553628160765.1653
1889-06-01,,30934122389.068798,,547431074853.54205
1889-07-01,,30519110593.07794,,532066384409.37494
1889-08-01,,29993397809.80893,,513897834430.66284
1889-09-01,,29197365335.077023,,499077511018.73096
1889-10-01,,28621100536.610542,,484622517847.65265
1889-12-01,,28726727870.440025,,487491498925.9372
1890-01-01,,28871114422.93959,,490367686447.9509
1890-02-01,,29401027318.034363,,502009944558.9973
1890-03-01,,29877874035.997185,,510907442890.5942
1890-04-01,,30205043678.241085,,519914756808.72876
1890-05-01,,30519110593.07794,,532066384409.37494
1890-07-01,,30852033541.02776,,544338651505.4263
1890-08-01,,30519110593.07794,,532066384409.37494
1890-09-01,,30099944242.765614,,516905328274.28406
1890-11-01,,29401027318.034363,,502009944558.9973
1890-12-01,,29401027318.034363,,502009944558.9973
1891-01-01,,29583455302.909405,,504954345708.6199
1891-02-01,,29583455302.909405,,504954345708.6199
1891-03-01,,29993397809.80893,,513897834430.66284
1891-04-01,,30099944242.765614,,516905328274.28406
1891-05-01,,30287601485.833015,,522942587247.2247
1891-06-01,,30364060285.56766,,525978510200.20874
1891-09-01,,29583455302.909405,,504954345708.6199
1891-10-01,,28987064215.628914,,493262495582.1182
1891-11-01,,28987064215.628914,,493262495582.1182
1891-12-01,,28871114422.93959,,490367686447.9509
1892-01-01,,28871114422.93959,,490367686447.9509
1892-02-24,,28871114422.93959,,490367686447.9509
1892-08-09,,29877874035.997185,,510907442890.5942
1892-10-17,,27980344506.199036,,461980655843.6461
1893-01-01,,28299685850.208195,,473241551640.9458
1893-02-01,,28459123702.177956,,478914735673.57776
1893-03-01,,28541153911.028656,,481767667639.5393
1893-04-01,,28987064215.628914,,493262495582.1182
1893-05-01,,29583455302.909405,,504954345708.6199
1893-06-01,,29877874035.997185,,510907442890.5942
1893-07-01,,29583455302.909405,,504954345708.6199
1893-08-01,,28541153911.028656,,481767667639.5393
1893-09-01,,28377015579.346176,,476070203053.46405
1893-10-01,,27687764953.841633,,453637334078.1408
1894-01-01,,28137470431.013733,,467598596824.77783
1894-02-01,,28299685850.208195,,473241551640.9458
1894-03-01,,28211473863.112373,,470412954728.1457
1894-04-01,,28621100536.610542,,484622517847.65265
1894-05-01,,29067896690.282906,,496168326051.3147
1894-06-01,,29877874035.997185,,510907442890.5942
1894-07-22,,29877874035.997185,,510907442890.5942
1894-10-01,,28459123702.177956,,478914735673.57776
1894-11-01,,28211473863.112373,,470412954728.1457
1895-05-27,,28726727870.440025,,487491498925.9372
1895-12-11,,27426032438.84393,,445370731429.30347
1896-01-01,,27511533932.114616,,448112426004.62463
1896-02-01,,27687764953.841633,,453637334078.1408
1896-03-01,,27782412444.46166,,456407766934.6579
1896-04-01,,27980344506.199036,,461980655843.6461
1896-05-01,,27980344506.199036,,461980655843.6461
1896-06-01,,28377015579.346176,,476070203053.46405
1896-07-01,,28377015579.346176,,476070203053.46405
1896-08-01,,27980344506.199036,,461980655843.6461
1896-09-01,,27597080472.296356,,450870654846.2971
1896-10-01,,27426032438.84393,,445370731429.30347
1896-11-01,,27134552504.233017,,437182804532.64044
1896-12-01,,27238508225.941383,,439904408378.5736
1897-01-01,,27511533932.114616,,448112426004.62463
1897-02-01,,27687764953.841633,,453637334078.1408
1897-03-01,,27980344506.199036,,461980655843.6461
1897-04-01,,28211473863.112373,,470412954728.1457
1897-05-01,,28459123702.177956,,478914735673.57776
1897-06-01,,28871114422.93959,,490367686447.9509
1897-07-01,,28541153911.028656,,481767667639.5393
1897-08-01,,28137470431.013733,,467598596824.77783
1897-09-01,,27874971871.532352,,459193554375.4807
1897-10-01,,27426032438.84393,,445370731429.30347
1897-11-01,,27238508225.941383,,439904408378.5736
1897-12-01,,27337443889.533504,,442629831381.8665
1898-01-01,,27511533932.114616,,448112426004.62463
1898-02-01,,27597080472.296356,,450870654846.2971
1898-03-01,,27874971871.532352,,459193554375.4807
1898-04-01,,28061476039.080696,,464785624050.27405
1898-05-01,,28299685850.208195,,473241551640.9458
1898-06-01,,28459123702.177956,,478914735673.57776
1898-07-01,,28377015579.346176,,476070203053.46405
1898-08-01,,27980344506.199036,,461980655843.6461
1898-09-01,,27426032438.84393,,445370731429.30347
1898-10-01,,27030077709.973774,,434472286871.6586
1898-11-01,,26363758161.01271,,426419820225.7242
1898-12-01,,25668433590.826443,,421258378161.1583
1899-01-01,,25777545441.592762,,423833155978.94354
1899-02-01,,26920933250.4074,,431779957216.3025
1899-03-01,,27238508225.941383,,439904408378.5736
1899-04-01,,27511533932.114616,,448112426004.62463
1899-05-01,,27597080472.296356,,450870654846.2971
1899-06-01,,27874971871.532352,,459193554375.4807
1899-07-01,,27874971871.532352,,459193554375.4807
1899-08-01,,27511533932.114616,,448112426004.62463
1899-09-01,,27238508225.941383,,439904408378.5736
1899-10-01,,26920933250.4074,,431779957216.3025
1899-11-01,,26920933250.4074,,431779957216.3025
1899-12-01,,25777545441.592762,,423833155978.94354
1900-01-17,,27238508225.941383,,439904408378.5736
1900-06-13,,27782412444.46166,,456407766934.6579
1900-09-27,,25041869625.995716,,406049997938.0319
1901-01-14,,24710229210.083717,,398583901268.6779
1901-04-18,,26920933250.4074,,431779957216.3025
1901-11-01,,24217593660.592762,,388799822274.8706
1902-03-28,,24825817307.462845,,401062941227.8505
1902-10-01,,22115167139.483624,,351699382404.2782
1902-11-01,,21635836300.871914,,342952863011.9101
1902-12-01,,21752493449.995155,,345119881799.0302
1903-01-01,,21870153697.16554,,347303206334.85443
1903-02-01,,22115167139.483624,,351699382404.2782
1903-03-01,,22241510460.42327,,353918730543.1723
1903-04-01,,22683177935.436653,,360652601258.75616
1903-05-01,,23072660857.28749,,367520427309.166
1903-06-01,,23199186942.593925,,369836248258.3587
1903-07-01,,23199186942.593925,,369836248258.3587
1903-08-01,,22386116840.517574,,356148515614.23016
1903-09-01,,21870153697.16554,,347303206334.85443
1903-10-01,,21292782317.295006,,336514042236.27826
1903-11-01,,21185416534.109886,,334388138570.93646
1903-12-01,,21185416534.109886,,334388138570.93646
1904-01-01,,21517496236.570793,,340793352486.9999
1904-02-01,,21517496236.570793,,340793352486.9999
1904-03-01,,21990466994.36843,,349491570693.2825
1904-04-01,,23072660857.28749,,367520427309.166
1904-05-01,,23199186942.593925,,369836248258.3587
1904-06-01,,23957517593.422203,,383977718925.7412
1904-07-01,,23957517593.422203,,383977718925.7412
1904-08-01,,23449823962.143486,,374499034803.5689
1904-09-01,,22950820680.895695,,365221167158.12823
1904-10-01,,22530104370.018284,,358396258798.5433
1904-11-01,,22115167139.483624,,351699382404.2782
1904-12-01,,22115167139.483624,,351699382404.2782
1905-01-01,,22115167139.483624,,351699382404.2782
1905-02-01,,22241510460.42327,,353918730543.1723
1905-03-01,,22530104370.018284,,358396258798.5433
1905-04-01,,22950820680.895695,,365221167158.12823
1905-05-01,,23072660857.28749,,367520427309.166
1905-06-01,,23072660857.28749,,367520427309.166
1905-07-01,,22683177935.436653,,360652601258.75616
1905-08-01,,21990466994.36843,,349491570693.2825
1905-09-01,,21405348561.554054,,338644662705.81665
1905-10-01,,21076163763.97914,,332277241328.3089
1905-11-01,,20861130017.49469,,328079370436.4651
1905-12-01,,20969908901.808907,,330172883821.52435
1906-01-01,,20969908901.808907,,330172883821.52435
1906-02-01,,21185416534.109886,,334388138570.93646
1906-03-01,,21517496236.570793,,340793352486.9999
1906-04-01,,22241510460.42327,,353918730543.1723
1906-05-01,,22824350805.040504,,362930380864.60425
1906-06-01,,23449823962.143486,,374499034803.5689
1906-07-01,,23957517593.422203,,383977718925.7412
1906-08-01,,23325049811.506683,,372157998027.64874
1906-09-01,,22950820680.895695,,365221167158.12823
1906-10-01,,22683177935.436653,,360652601258.75616
1906-11-01,,22386116840.517574,,356148515614.23016
1906-12-01,,22386116840.517574,,356148515614.23016
1907-01-01,,22824350805.040504,,362930380864.60425
1907-02-01,,23199186942.593925,,369836248258.3587
1907-03-01,,24088218805.626938,,386382420427.4446
1907-04-01,,24710229210.083717,,398583901268.6779
1907-05-01,,25355337454.29921,,413609835943.2226
1907-06-01,,25777545441.592762,,423833155978.94354
1907-07-01,,27238508225.941383,,439904408378.5736
1907-08-01,,27134552504.233017,,437182804532.64044
1907-09-01,,26810046505.02018,,429090127687.8366
1907-10-01,,25668433590.826443,,421258378161.1583
1907-11-01,,25777545441.592762,,423833155978.94354
1907-12-01,,25777545441.592762,,423833155978.94354
1908-01-01,,26810046505.02018,,429090127687.8366
1908-02-01,,27030077709.973774,,434472286871.6586
1908-03-01,,27337443889.533504,,442629831381.8665
1908-04-01,,27426032438.84393,,445370731429.30347
1908-05-01,,27426032438.84393,,445370731429.30347
1908-06-01,,27511533932.114616,,448112426004.62463
1908-07-01,,27687764953.841633,,453637334078.1408
1908-08-01,,27426032438.84393,,445370731429.30347
1908-09-01,,26810046505.02018,,429090127687.8366
1908-10-01,,25777545441.592762,,423833155978.94354
1908-11-01,,26363758161.01271,,426419820225.7242
1908-12-01,,26810046505.02018,,429090127687.8366
1909-01-01,,27030077709.973774,,434472286871.6586
1909-02-01,,27511533932.114616,,448112426004.62463
1909-03-01,,27782412444.46166,,456407766934.6579
1909-04-01,,28137470431.013733,,467598596824.77783
1909-05-01,,28299685850.208195,,473241551640.9458
1909-06-01,,28987064215.628914,,493262495582.1182
1909-07-01,,29197365335.077023,,499077511018.73096
1909-08-01,,28987064215.628914,,493262495582.1182
1909-09-01,,28621100536.610542,,484622517847.65265
1909-10-01,,28541153911.028656,,481767667639.5393
1909-11-01,,28541153911.028656,,481767667639.5393
1909-12-01,,28871114422.93959,,490367686447.9509
1910-01-01,,29197365335.077023,,499077511018.73096
1910-02-01,,29739986620.068336,,507923457542.68146
1910-03-01,,29993397809.80893,,513897834430.66284
1910-04-01,,30439810028.067356,,529014990332.9577
1910-05-01,,30685124447.674297,,538184517776.8341
1910-06-01,,30685124447.674297,,538184517776.8341
1910-07-01,,30287601485.833015,,522942587247.2247
1910-08-01,,29877874035.997185,,510907442890.5942
1910-09-01,,29067896690.282906,,496168326051.3147
1910-10-01,,28621100536.610542,,484622517847.65265
1910-11-01,,28541153911.028656,,481767667639.5393
1910-12-01,,28459123702.177956,,478914735673.57776
1911-01-01,,28541153911.028656,,481767667639.5393
1911-02-01,,28871114422.93959,,490367686447.9509
1911-03-01,,29401027318.034363,,502009944558.9973
1911-04-01,,29877874035.997185,,510907442890.5942
1911-05-01,,30099944242.765614,,516905328274.28406
1911-06-01,,29993397809.80893,,513897834430.66284
1911-07-01,,29877874035.997185,,510907442890.5942
1911-08-01,,29401027318.034363,,502009944558.9973
1911-09-01,,28621100536.610542,,484622517847.65265
1911-10-01,,28211473863.112373,,470412954728.1457
1911-11-01,,28299685850.208195,,473241551640.9458
1911-12-01,,28211473863.112373,,470412954728.1457
1912-01-01,,28211473863.112373,,470412954728.1457
1912-02-01,,28377015579.346176,,476070203053.46405
1912-03-01,,28541153911.028656,,481767667639.5393
1912-04-01,,28726727870.440025,,487491498925.9372
1912-05-01,,29067896690.282906,,496168326051.3147
1912-06-01,,29197365335.077023,,499077511018.73096
1912-07-01,,29401027318.034363,,502009944558.9973
1912-08-01,,28987064215.628914,,493262495582.1182
1912-09-01,,28621100536.610542,,484622517847.65265
1912-10-01,,28377015579.346176,,476070203053.46405
1912-11-01,,28459123702.177956,,478914735673.57776
1912-12-01,,28621100536.610542,,484622517847.65265
1913-01-01,,28621100536.610542,,484622517847.65265
1913-02-01,,28621100536.610542,,484622517847.65265
1913-03-01,,28871114422.93959,,490367686447.9509
1913-04-01,,29197365335.077023,,499077511018.73096
1913-05-01,,29583455302.909405,,504954345708.6199
1913-06-01,,29739986620.068336,,507923457542.68146
1913-07-01,,29583455302.909405,,504954345708.6199
1913-08-01,,29067896690.282906,,496168326051.3147
1913-09-01,,28541153911.028656,,481767667639.5393
1913-10-01,,28459123702.177956,,478914735673.57776
1913-11-01,,28299685850.208195,,473241551640.9458
1913-12-01,,28377015579.346176,,476070203053.46405
1914-01-01,,28459123702.177956,,478914735673.57776
1914-02-01,,28871114422.93959,,490367686447.9509
1914-03-01,,29197365335.077023,,499077511018.73096
1914-04-01,,29583455302.909405,,504954345708.6199
1914-05-01,,29993397809.80893,,513897834430.66284
1914-06-01,,30205043678.241085,,519914756808.72876
1914-07-01,,30439810028.067356,,529014990332.9577
1914-08-01,,30205043678.241085,,519914756808.72876
1914-09-01,,29583455302.909405,,504954345708.6199
1914-10-01,,28987064215.628914,,493262495582.1182
1914-11-01,,29067896690.282906,,496168326051.3147
1914-12-01,,28987064215.628914,,493262495582.1182
1915-01-01,,29067896690.282906,,496168326051.3147
1915-02-01,,29197365335.077023,,499077511018.73096
1915-03-01,,29739986620.068336,,507923457542.68146
1915-04-01,,29993397809.80893,,513897834430.66284
1915-05-01,,30099944242.765614,,516905328274.28406
1915-06-01,,30099944242.765614,,516905328274.28406
1915-07-01,,29739986620.068336,,507923457542.68146
1915-08-01,,28987064215.628914,,493262495582.1182
1915-09-01,,28459123702.177956,,478914735673.57776
1915-10-01,,28211473863.112373,,470412954728.1457
1915-11-01,,28061476039.080696,,464785624050.27405
1915-12-01,,28061476039.080696,,464785624050.27405
1916-01-01,,28061476039.080696,,464785624050.27405
1916-02-01,,28211473863.112373,,470412954728.1457
1916-03-01,,28621100536.610542,,484622517847.65265
1916-04-01,,29067896690.282906,,496168326051.3147
1916-05-01,,29739986620.068336,,507923457542.68146
1916-06-01,,29583455302.909405,,504954345708.6199
1916-07-01,,29197365335.077023,,499077511018.73096
1916-08-01,,28726727870.440025,,487491498925.9372
1916-09-01,,28211473863.112373,,470412954728.1457
1916-10-01,,27980344506.199036,,461980655843.6461
1916-11-01,,28061476039.080696,,464785624050.27405
1916-12-01,,28061476039.080696,,464785624050.27405
1917-01-01,,28137470431.013733,,467598596824.77783
1917-02-01,,28211473863.112373,,470412954728.1457
1917-03-01,,28459123702.177956,,478914735673.57776
1917-04-01,,28871114422.93959,,490367686447.9509
1917-05-01,,29583455302.909405,,504954345708.6199
1917-06-01,,29993397809.80893,,513897834430.66284
1917-07-01,,30287601485.833015,,522942587247.2247
1917-08-01,,30099944242.765614,,516905328274.28406
1917-09-01,,29401027318.034363,,502009944558.9973
1917-10-01,,29067896690.282906,,496168326051.3147
1917-11-01,,28871114422.93959,,490367686447.9509
1917-12-01,,29067896690.282906,,496168326051.3147
1918-01-01,,29197365335.077023,,499077511018.73096
1918-02-01,,29739986620.068336,,507923457542.68146
1918-03-01,,29993397809.80893,,513897834430.66284
1918-04-01,,30364060285.56766,,525978510200.20874
1918-05-01,,30364060285.56766,,525978510200.20874
1918-06-01,,30287601485.833015,,522942587247.2247
1918-07-01,,29993397809.80893,,513897834430.66284
1918-08-01,,29739986620.068336,,507923457542.68146
1918-09-01,,28987064215.628914,,493262495582.1182
1918-10-01,,28621100536.610542,,484622517847.65265
1918-11-01,,28459123702.177956,,478914735673.57776
1918-12-01,,28541153911.028656,,481767667639.5393
1919-01-01,,28726727870.440025,,487491498925.9372
1919-02-01,,28871114422.93959,,490367686447.9509
1919-03-01,,29067896690.282906,,496168326051.3147
1919-04-01,,29401027318.034363,,502009944558.9973
1919-05-01,,29401027318.034363,,502009944558.9973
1919-06-01,,29197365335.077023,,499077511018.73096
1919-07-01,,28541153911.028656,,481767667639.5393
1919-08-01,,28137470431.013733,,467598596824.77783
1919-09-01,,27782412444.46166,,456407766934.6579
1919-10-01,,27511533932.114616,,448112426004.62463
1919-11-01,,27426032438.84393,,445370731429.30347
1919-12-01,,27426032438.84393,,445370731429.30347
1920-01-01,,27511533932.114616,,448112426004.62463
1920-02-01,,27597080472.296356,,450870654846.2971
1920-03-01,,27874971871.532352,,459193554375.4807
1920-04-01,,28061476039.080696,,464785624050.27405
1920-05-01,,28299685850.208195,,473241551640.9458
1920-06-01,,28541153911.028656,,481767667639.5393
1920-07-01,,28459123702.177956,,478914735673.57776
1920-08-01,,28137470431.013733,,467598596824.77783
1920-09-01,,27782412444.46166,,456407766934.6579
1920-10-01,,27426032438.84393,,445370731429.30347
1920-11-01,,27597080472.296356,,450870654846.2971
1920-12-01,,27782412444.46166,,456407766934.6579
1921-01-01,,27980344506.199036,,461980655843.6461
1921-02-01,,28137470431.013733,,467598596824.77783
1921-03-01,,28377015579.346176,,476070203053.46405
1921-04-01,,28871114422.93959,,490367686447.9509
1921-05-01,,29401027318.034363,,502009944558.9973
1921-06-01,,30099944242.765614,,516905328274.28406
1921-07-01,,30205043678.241085,,519914756808.72876
1921-08-01,,29583455302.909405,,504954345708.6199
1921-09-01,,28726727870.440025,,487491498925.9372
1921-10-01,,28459123702.177956,,478914735673.57776
1921-11-01,,28459123702.177956,,478914735673.57776
1921-12-01,,28541153911.028656,,481767667639.5393
1922-01-01,,28871114422.93959,,490367686447.9509
1922-02-01,,29067896690.282906,,496168326051.3147
1922-03-01,,29739986620.068336,,507923457542.68146
1922-04-01,,30205043678.241085,,519914756808.72876
1922-05-01,,30519110593.07794,,532066384409.37494
1922-06-01,,30994956165.28283,,550521743417.7333
1922-07-01,,31090728218.623047,,553628160765.1653
1922-08-01,,30685124447.674297,,538184517776.8341
1922-09-01,,30439810028.067356,,529014990332.9577
1922-10-01,,29993397809.80893,,513897834430.66284
1922-11-01,,29739986620.068336,,507923457542.68146
1922-12-01,,29993397809.80893,,513897834430.66284
1923-01-01,,30205043678.241085,,519914756808.72876
1923-02-01,,30519110593.07794,,532066384409.37494
1923-03-01,,30606254150.302273,,535116948901.06006
1923-04-01,,30852033541.02776,,544338651505.4263
1923-05-01,,31090728218.623047,,553628160765.1653
1923-06-01,,31374654984.66023,,569245005317.1387
1923-07-01,,31318469474.047543,,566107333152.0813
1923-08-01,,31090728218.623047,,553628160765.1653
1923-09-01,,30852033541.02776,,544338651505.4263
1923-10-01,,30519110593.07794,,532066384409.37494
1923-11-01,,30777593663.303925,,541260541798.01056
1923-12-01,,30852033541.02776,,544338651505.4263
1924-01-01,,30934122389.068798,,547431074853.54205
1924-02-01,,31090728218.623047,,553628160765.1653
1924-03-01,,31260870163.790485,,562984294015.8982
1924-04-01,,31374654984.66023,,569245005317.1387
1924-05-01,,31486699970.74262,,575532110710.4827
1924-06-01,,31260870163.790485,,562984294015.8982
1924-07-01,,31147789550.907078,,556743800272.2924
1924-08-01,,30777593663.303925,,541260541798.01056
1924-09-01,,30287601485.833015,,522942587247.2247
1924-10-01,,29993397809.80893,,513897834430.66284
1924-11-01,,29877874035.997185,,510907442890.5942
1924-12-01,,29993397809.80893,,513897834430.66284
1925-01-01,,30205043678.241085,,519914756808.72876
1925-02-01,,30364060285.56766,,525978510200.20874
1925-03-01,,30606254150.302273,,535116948901.06006
1925-04-01,,30852033541.02776,,544338651505.4263
1925-05-01,,30994956165.28283,,550521743417.7333
1925-06-01,,30994956165.28283,,550521743417.7333
1925-07-01,,30852033541.02776,,544338651505.4263
1925-08-01,,30685124447.674297,,538184517776.8341
1925-09-01,,30364060285.56766,,525978510200.20874
1925-10-01,,30205043678.241085,,519914756808.72876
1925-11-01,,30205043678.241085,,519914756808.72876
1925-12-01,,30287601485.833015,,522942587247.2247
1926-01-01,,30364060285.56766,,525978510200.20874
1926-02-01,,30439810028.067356,,529014990332.9577
1926-03-01,,30685124447.674297,,538184517776.8341
1926-04-01,,30852033541.02776,,544338651505.4263
1926-05-01,,30994956165.28283,,550521743417.7333
1926-06-01,,30934122389.068798,,547431074853.54205
1926-07-01,,30606254150.302273,,535116948901.06006
1926-08-01,,30287601485.833015,,522942587247.2247
1926-09-01,,29739986620.068336,,507923457542.68146
1926-10-01,,29067896690.282906,,496168326051.3147
1926-11-01,,28987064215.628914,,493262495582.1182
1926-12-01,,28987064215.628914,,493262495582.1182
1927-01-01,,29067896690.282906,,496168326051.3147
1927-02-01,,29197365335.077023,,499077511018.73096
1927-03-01,,29739986620.068336,,507923457542.68146
1927-04-01,,30205043678.241085,,519914756808.72876
1927-05-01,,30287601485.833015,,522942587247.2247
1927-06-01,,30364060285.56766,,525978510200.20874
1927-07-01,,30099944242.765614,,516905328274.28406
1927-08-01,,29583455302.909405,,504954345708.6199
1927-09-01,,28621100536.610542,,484622517847.65265
1927-10-01,,28459123702.177956,,478914735673.57776
1927-11-01,,28377015579.346176,,476070203053.46405
1927-12-01,,28541153911.028656,,481767667639.5393
1928-01-01,,28541153911.028656,,481767667639.5393
1928-02-01,,28621100536.610542,,484622517847.65265
1928-03-01,,28871114422.93959,,490367686447.9509
1928-04-01,,29197365335.077023,,499077511018.73096
1928-05-01,,29197365335.077023,,499077511018.73096
1928-06-01,,29067896690.282906,,496168326051.3147
1928-07-01,,28726727870.440025,,487491498925.9372
1928-08-01,,28299685850.208195,,473241551640.9458
1928-09-01,,27687764953.841633,,453637334078.1408
1928-10-01,,27426032438.84393,,445370731429.30347
1928-11-01,,27426032438.84393,,445370731429.30347
1928-12-01,,27426032438.84393,,445370731429.30347
1929-01-01,,27597080472.296356,,450870654846.2971
1929-02-01,,27687764953.841633,,453637334078.1408
1929-03-01,,27782412444.46166,,456407766934.6579
1929-04-01,,28211473863.112373,,470412954728.1457
1929-05-01,,28459123702.177956,,478914735673.57776
1929-06-01,,28541153911.028656,,481767667639.5393
1929-07-01,,28299685850.208195,,473241551640.9458
1929-08-01,,27874971871.532352,,459193554375.4807
1929-09-01,,27511533932.114616,,448112426004.62463
1929-10-01,,27381724182.695793,,443998270446.5631
1929-11-01,,26976096665.317593,,433126820791.5735
1929-12-01,,27186254421.504913,,438543598106.1158
1930-01-01,,27288135046.329586,,441261744120.1542
1930-02-01,,27426032438.84393,,445370731429.30347
1930-03-01,,27597080472.296356,,450870654846.2971
1930-04-01,,27782412444.46166,,456407766934.6579
1930-05-01,,27829421499.29965,,457798883569.5177
1930-06-01,,27874971871.532352,,459193554375.4807
1930-07-01,,27553295409.50759,,449491868813.5325
1930-08-01,,27030077709.973774,,434472286871.6586
1930-09-01,,26754345192.142788,,427748848262.5076
1930-10-01,,25563441931.81877,,418701998936.7099
1930-11-01,,25722846536.134453,,422545360761.01025
1930-12-01,,26363758161.01271,,426419820225.7242
1931-01-01,,26810046505.02018,,429090127687.8366
1931-02-01,,26865208182.017025,,430432206274.15576
1931-03-01,,27186254421.504913,,438543598106.1158
1931-04-01,,27134552504.233017,,437182804532.64044
1931-05-01,,27082612192.503845,,435827542262.2936
1931-06-01,,26920933250.4074,,431779957216.3025
1931-07-01,,25458402282.785843,,416148169983.06055
1931-08-01,,25041869625.995716,,406049997938.0319
1931-09-01,,24405510470.037373,,392444088776.97546
1931-10-01,,23640655349.55762,,378028692465.86566
1931-11-01,,23577828023.26767,,376852821407.92236
1931-12-01,,23449823962.143486,,374499034803.5689
1932-01-01,,23703108256.873215,,379214113783.70685
1932-02-01,,23828307980.98705,,381593036193.82275
1932-03-01,,24279692201.80594,,390007606821.6547
1932-04-01,,24651238699.767277,,397350032273.86444
1932-05-01,,24935397621.32781,,403549043292.6568
1932-06-01,,25251876167.198017,,411077283990.1905
1932-07-01,,25094621005.80428,,407303725289.93976
1932-08-01,,24651238699.767277,,397350032273.86444
1932-09-01,,24022191778.52982,,385179408332.06024
1932-10-01,,23577828023.26767,,376852821407.92236
1932-11-01,,23325049811.506683,,372157998027.64874
1932-12-01,,23263221891.9243,,370997622512.6727
1933-01-01,,23199186942.593925,,369836248258.3587
1933-02-01,,23513836031.398445,,375674903606.7437
1933-03-01,,23703108256.873215,,379214113783.70685
1933-04-01,,24088218805.626938,,386382420427.4446
1933-05-01,,24279692201.80594,,390007606821.6547
1933-06-01,,24651238699.767277,,397350032273.86444
1933-07-01,,24343961592.860783,,391225271095.891
1933-08-01,,23703108256.873215,,379214113783.70685
1933-09-01,,22889935692.543976,,364075640638.03455
1933-10-01,,22317294394.42066,,355029001143.8022
1933-11-01,,21990466994.36843,,349491570693.2825
1933-12-01,,21930270546.203186,,348397723250.01337
